"id","advertiser_id","advertiser_name","disclaimer","spend","ad_library_size","date_produced","country_code","currency_units","create_date","update_date"
"7e8e01b1-d5fc-4dec-ba05-c907e1857309","470919559742826","Meld Misdaad Anoniem","Meld Misdaad Anoniem",20,6,"2023-10-13","NL","EUR","2023-10-17",
"b3eb5573-e49a-4310-8194-d62fed621aae","110621374027968","Drenthe Geeft Door","Drenthe Geeft Door",20,9,"2023-10-13","NL","EUR","2023-10-17",
"307d178d-6273-4a1f-bb80-daef3cce11fe","110333761471734","SP Jongeren","SP Jongeren",20,1,"2023-10-13","NL","EUR","2023-10-17",
"09810236-e0b4-4a09-8e71-b696367ce418","225044264301061","VVD Nijmegen","VVD Nijmegen",20,1,"2023-10-13","NL","EUR","2023-10-17",
"42963c67-e4a3-4acf-971f-947087236a94","353309898500985","Ahmadiyya Moslim Gemeenschap Nederland","Ahmadiyya Moslim Gemeenschap",20,1,"2023-10-13","NL","EUR","2023-10-17",
"aeba4c17-e214-4f20-9417-7fd5d72dc49b","110720535616160","Gemeente Rijswijk","Gemeente Rijswijk",20,3,"2023-10-13","NL","EUR","2023-10-17",
"563fd472-d63f-41a8-9ccf-8bf74c076181","103887405732048","Leimuiden Duurzaam I om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"e4e00c38-6b6d-4086-a152-2b91196825f1","102342116095453","Almelo-Energie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"6dbad18a-3bbf-4363-9044-1be8b161f51a","105955311154401","Onlinestemtool.nl","Onlinestemtool.nl",20,1,"2023-10-13","NL","EUR","2023-10-17",
"0589430f-d1e2-4aa0-ab71-e4803ccd8504","166967083703793","Vrijstad Energie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"70f8a0fc-92f1-423f-a5a1-cde0efda1071","100472482180113","Katwijkse Energie Coöperatie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"d7c4c725-6520-46f4-bec4-a3feddc95ae1","108447247690852","Zon op Teylingen","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"9921c4ed-fe51-43fb-8954-3d32aa39e2f3","287628787917938","Fundacion Autismo Aruba","Fundacion Autismo Aruba",20,1,"2023-10-13","NL","EUR","2023-10-17",
"7d901dfd-d2b3-42fa-be07-4554deac9097","871072949670401","OJG Klal Yisrael","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"4bcba51d-e5a8-40e2-bb85-5d0b47f9faea","128393027527","SP","SP",20,21,"2023-10-13","NL","EUR","2023-10-17",
"9465a511-e878-48c3-8f84-2f358d96f2c8","115027651906533","Wakker Dier","Stichting Wakker Dier",20,12,"2023-10-13","NL","EUR","2023-10-17",
"4e4a8c97-c771-46c0-93fd-28183ff9162c","288700097949818","Mijn Stem","Citisens",20,1,"2023-10-13","NL","EUR","2023-10-17",
"79912653-c8f0-453c-ae4a-e29b62dcf18f","208250375865238","Woord en Daad","Stichting Woord en Daad",20,23,"2023-10-13","NL","EUR","2023-10-17",
"1f5a8f19-5cfc-4e7f-a23c-a206b181d15f","150580708294362","AD.nl","DPG Media",20,9,"2023-10-13","NL","EUR","2023-10-17",
"43f05eb5-6844-40b0-bb83-27438e2fc719","105737852036990","Wij.doen.groen","Wij.doen.groen",20,1,"2023-10-13","NL","EUR","2023-10-17",
"7d57309e-cb14-4552-b1c1-4a311e51c914","150839001615267","Trouw","DPG Media",20,7,"2023-10-13","NL","EUR","2023-10-17",
"d9948f4a-4164-4d20-8c4a-e94eddf21abb","333939901218","Het Parool","DPG Media",20,9,"2023-10-13","NL","EUR","2023-10-17",
"a6c3c094-899e-4dba-9818-f699d69a25c1","172569356129391","Gemeente Lelystad","Gemeente Lelystad",20,2,"2023-10-13","NL","EUR","2023-10-17",
"ab07e7e3-6457-4341-b5b1-1a7ae75b071f","1407065656179729","Minister Dangui Oduber","DanguiOduber.com",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1696bd45-d5d6-4906-9481-c240092de726","749374135168834","Home-Start Amsterdam","Home-Start Amsterdam",20,2,"2023-10-13","NL","EUR","2023-10-17",
"24b37896-a803-4c85-895a-83c808d7eb86","104639685512684","Bite Back Nederland","Stichting Bite Back",20,2,"2023-10-13","NL","EUR","2023-10-17",
"03a3ee0f-b406-4a73-b4d2-0f71cb5af464","1909126929105800","Partij voor behoud van de Nederlandse identiteit","Partij voor behoud van de Nederlandse identiteit",20,3,"2023-10-13","NL","EUR","2023-10-17",
"2a35ee34-d6bd-4f4f-888a-a208bcf86595","1116507845099305","Leefbaar Zeewolde","Leefbaar Zeewolde",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1ca027c1-7883-41c1-9320-6582dc68c438","177361612952347","Opgewekt Rijssen","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"a0b12a9a-afa3-4d7a-9862-422d6065977c","715337551812957","One Ummah","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"3234b603-f7c6-4a19-a396-0910f79c7375","115119114911386","Heuvelrug Energie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1648166e-0f9a-46ba-ade6-b81cf24917ed","170338780013838","Eemnes Energie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"28df2c91-06d1-46ea-8c54-5c17e88c9379","212705185573932","BrummenEnergie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"a34032b7-f164-46bb-a67f-2177076ae4e3","105401241918482","CDA Kampen","CDA Kampen",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1feb68b9-d1ec-4eb0-8e92-42e3da4ab6d0","439703479409823","ABP Pensioenfonds voor overheid en onderwijs","ABP",20,1,"2023-10-13","NL","EUR","2023-10-17",
"eea9f443-d391-4e5b-8c19-6b8171b367c8","643647332320553","Orient - أورينت","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"154a58fe-76e8-4fb4-b90d-fce868a99b60","316361765093900","IMH","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"b1c173a9-2e75-47d6-9dd7-f78de44eef50","106370071810105","Cultuur onder Vuur NL","Stichting Civitas Christiana",20,6,"2023-10-13","NL","EUR","2023-10-17",
"6b072900-b334-4910-9698-43d0b5b27a51","100660309175869","NieuwRechts","NieuwRechts.nl",20,22,"2023-10-13","NL","EUR","2023-10-17",
"94bd8198-9cd2-4a9f-acb4-256b3375670d","473492249475971","Stirezo Pro-life","Stichting Civitas Christiana",20,3,"2023-10-13","NL","EUR","2023-10-17",
"43a190ad-3381-4bd4-ba0a-b451dce00121","164448196903465","Simavi","Simavi",20,9,"2023-10-13","NL","EUR","2023-10-17",
"0033a483-4db6-4420-911f-77942dc5706b","183747651651348","Hivos","Hivos",20,5,"2023-10-13","NL","EUR","2023-10-17",
"0e58c42e-97b1-4a0e-998f-a9bc81746f2f","114553031908157","Stichting AAP","Stichting AAP",20,14,"2023-10-13","NL","EUR","2023-10-17",
"d09c5c12-2daa-44b7-a3cd-839460255ec2","234057736713747","Tubantia","DPG Media",20,15,"2023-10-13","NL","EUR","2023-10-17",
"620945ab-c374-41ea-a321-c7cc1aedcdec","106071838152724","CDA Opmeer","CDA Opmeer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"c46bf28e-a095-4eec-b8c7-358a156a8ae0","213656842145627","Leefbaar Almere","Leefbaar Almere",20,2,"2023-10-13","NL","EUR","2023-10-17",
"338eea8b-60f8-4182-8334-e50e761b4f28","349384125155892","MEP","Movimiento Electoral di Pueblo",20,1,"2023-10-13","NL","EUR","2023-10-17",
"0577ca10-a9c7-4fbc-9665-398733700ba9","197259153703330","Waterschap Rijn en IJssel","Waterschap Rijn en IJssel",20,2,"2023-10-13","NL","EUR","2023-10-17",
"009d05d6-0733-4554-9898-5565ab136efa","473422542679870","VVD Alphen a/d Rijn","VVD Alphen a/d Rijn",20,1,"2023-10-13","NL","EUR","2023-10-17",
"aec35b17-f1fc-466a-895e-c3d63af0260d","100345376686972","SP Amsterdam","SP Amsterdam",20,1,"2023-10-13","NL","EUR","2023-10-17",
"76ef5f55-6ecf-4a4a-abf0-b4fb78b071ba","101476021575387","Hetgaatovermij","Landelijke Cliëntenraad",20,5,"2023-10-13","NL","EUR","2023-10-17",
"ad0f47b6-a42e-48e7-8fbd-f440d5b00006","1970677203219506","Goed Veur Mekare U.A.","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"050528a0-e17a-4cc3-ae0f-92e62f67dff6","561628773921217","De Groene Reus","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"ee9645a6-1814-45c8-be08-8b26fab7397a","110534221524811","DWB Redactie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"44790cef-00a5-49c7-9fee-59e9cbc3d689","1393238777596674","Heusden één","Heusden één",20,1,"2023-10-13","NL","EUR","2023-10-17",
"6166cd05-2dd6-4ae2-b075-33473d533d6b","151914131333362","Европейская Пульсация","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"e55c7597-ec66-4743-9b5b-4fd13bad661a","410370522443015","Werken bij Alliander","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"933c0d90-1f21-4f0c-a0f2-79ef3e1ef0d8","244192865606024","People in Need","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"a6866d33-d5bd-43b4-a60d-c9b0c6aa42fc","108406111661301","Can't Say Enough","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"6712e778-5a61-41fe-b641-92da00637e08","222029491143966","Free Press Unlimited","Free Press Unlimited",20,6,"2023-10-13","NL","EUR","2023-10-17",
"25c9b456-bfda-4f35-b857-774126741886","156571571036057","Natuur & Milieu","Natuur & Milieu",20,3,"2023-10-13","NL","EUR","2023-10-17",
"61e4d1a4-a514-44a2-8060-0588fa35e0cf","665910933577776","HUMAN","Human",20,2,"2023-10-13","NL","EUR","2023-10-17",
"8c0d132a-f804-4459-a136-a8c72782c5a6","105784111524296","Ekō NL","Ekō NL",20,1,"2023-10-13","NL","EUR","2023-10-17",
"2b88bef0-8c51-4886-bc0d-a2b1fc854792","111199435097484","Nederlandkalverland.nl","Nederlandkalverland.nl",20,5,"2023-10-13","NL","EUR","2023-10-17",
"11994d13-b893-480d-8798-82a091218495","627201893971363","Pvda Den Bosch","PvdA Den Bosch",20,3,"2023-10-13","NL","EUR","2023-10-17",
"82fdd1af-2686-439e-a601-9a0a228959a9","164165566951558","Brabants Dagblad","DPG Media",20,8,"2023-10-13","NL","EUR","2023-10-17",
"50a885f8-7bb3-4296-8026-eadef716d35e","294565660598428","Film Inc Social","Film Inc Social",20,1,"2023-10-13","NL","EUR","2023-10-17",
"918195ef-a3c2-43e2-ad94-65376441185f","166746636764419","Gemeente Bloemendaal","Gemeente Bloemendaal",20,1,"2023-10-13","NL","EUR","2023-10-17",
"3a68942f-6dd6-43b7-93c0-bb5fd2d36233","765765476839440","Gemeente Veldhoven","Gemeente Veldhoven",20,2,"2023-10-13","NL","EUR","2023-10-17",
"cfdf1663-01b1-43eb-a9a8-adad41a4b142","500541859965401","BECO - Bernhezer Energie Coöperatie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"49853af5-1293-444d-9739-fdb4d399ba84","429985070348084","Haven Rotterdam","Havenbedrijf Rotterdam NV",20,3,"2023-10-13","NL","EUR","2023-10-17",
"69c11609-f143-4fc7-ad26-0ca387da85b6","125009584827287","Enschede Energie l om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"ba2bf68f-1b57-47bf-8f42-08b3d32c6273","216094675197327","Codename Future","Codename Future",20,2,"2023-10-13","NL","EUR","2023-10-17",
"c935356b-31a8-47e5-92ac-ade7228f2f2e","108837623977703","Haagse Stroom l om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"53362cd6-6035-40be-844d-eaa868fa8130","1772589466354485","Betuwewind","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"7b607655-62ca-4eec-962e-3b6c9204f666","1910095339295400","DUEC","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"dcd8ac78-ab4a-4821-b4ae-bfaaaf2498b0","144709575593854","EESC - European Economic and Social Committee","EESC - European Economic and Social Committee",20,2,"2023-10-13","NL","EUR","2023-10-17",
"1df80147-44d4-47cd-94f4-a158cd4849c4","106348682400630","Nova - AI Chatbot","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"0a07f907-a372-4382-aeaa-47c5cb5a01ba","139666286225597","Euranet Plus - Official","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"de9e5e37-63df-4139-aa6a-a2357bffe215","404247949634770","CARE Nederland","CARE Nederland",20,30,"2023-10-13","NL","EUR","2023-10-17",
"cf02977f-afeb-44b5-9fff-fcaf7b25dd80","115027651906533","Wakker Dier","Wakker Dier",20,15,"2023-10-13","NL","EUR","2023-10-17",
"a91982bf-75fc-4534-a4bb-35836c873312","116592248404562","Rode Hoed","Rode Hoed",20,9,"2023-10-13","NL","EUR","2023-10-17",
"2128ce4b-ab20-4a86-b309-49796a57bed3","52985377549","D66","D66",20,15,"2023-10-13","NL","EUR","2023-10-17",
"ebdec967-5401-414f-a730-0c891e8928b9","123765650823834","Wij zijn hier","Wij Zijn Hier",20,10,"2023-10-13","NL","EUR","2023-10-17",
"f7cb4ca1-b2d2-418e-a62b-5de3c88e9571","1530698000496450","Gemeente Meierijstad","Gemeente Meierijstad",20,1,"2023-10-13","NL","EUR","2023-10-17",
"be15e290-f6cf-46dd-940b-db5315d618ac","106491429483582","SDOK","SDOK",20,4,"2023-10-13","NL","EUR","2023-10-17",
"bf138a7c-5c97-4d2c-8447-5a504184bf82","239072336114052","Gemeente Venlo","Gemeente Venlo",20,4,"2023-10-13","NL","EUR","2023-10-17",
"b7c6a182-00b5-4d6c-a1dc-c3302225530a","119537514583378","Alessandro Stokes","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"d5527abc-e690-4eea-86d3-8da9451c8f33","237579686441644","BENG De Bilt","BENG De Bilt",20,2,"2023-10-13","NL","EUR","2023-10-17",
"4fe204e8-7dd8-46f9-8805-92836fdf6a6c","101782468500004","Accion21","Accion21",20,3,"2023-10-13","NL","EUR","2023-10-17",
"221458fb-6f2d-4dc2-9322-413a68ccfeee","381807211923128","Kipster","Kipster",20,1,"2023-10-13","NL","EUR","2023-10-17",
"904dd3e4-baec-4554-8872-bd3ec5515460","328663274675248","Voor 16","Voor 14",20,1,"2023-10-13","NL","EUR","2023-10-17",
"659e7653-5018-4f89-9d16-b7ad5abf6c26","1412530858983763","PvdA & GroenLinks Goes","PvdA & GroenLinks Goes",20,1,"2023-10-13","NL","EUR","2023-10-17",
"6fcb49e7-f8c9-42d9-aabc-471ef0e7ecef","147493635356528","TexelEnergie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"53235460-9074-487f-9f86-853407148bcb","547083862471452","WeSpark Energie l om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"cb3f12c1-d285-43ed-aeda-2cca2e1b0412","109779981714631","Voor-BergenopZoom","Voor-BergenopZoom",20,1,"2023-10-13","NL","EUR","2023-10-17",
"796fda29-6ad2-40ac-9515-fbdbbacf4c29","231823556844129","De Barneveldse VVD","VVD Barneveld",20,1,"2023-10-13","NL","EUR","2023-10-17",
"c7491444-f815-4f1f-9096-7177597c705b","1326836347434998","PvdA Soest en Soesterberg","PvdA",20,1,"2023-10-13","NL","EUR","2023-10-17",
"44c75158-96c6-4771-91ef-dae263a4c06b","372576534580","Study in Germany","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"c56bb5f0-13eb-4179-8dc5-69e95a21ec12","1603108803097364","Didem Ergin Podcast","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"8377af33-7ceb-4e0d-b25d-ff6001c4af10","105339817717917","Gezin in Gevaar","Stichting Civitas Christiana",20,4,"2023-10-13","NL","EUR","2023-10-17",
"62960a26-b15b-4343-9094-0c4ec7e78b63","106529315391544","IkLobby","IkLobby",20,9,"2023-10-13","NL","EUR","2023-10-17",
"f3df2167-02c7-433d-b921-2a86256a10ef","139829465882081","wtfff.nl","Stichting Fonds Slachtofferhulp",20,2,"2023-10-13","NL","EUR","2023-10-17",
"b36371b0-9d01-4faf-8911-54877ba3cd48","149505728435469","Kia Nederland","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"f2a78900-757c-43dd-a16b-f876482f9177","301641784038642","Strong Babies","Strong Babies",20,3,"2023-10-13","NL","EUR","2023-10-17",
"ec484657-25d9-44b1-b23e-05df1c91bcc5","1018434581555107","Gemeente Breda","Gemeente Breda",20,1,"2023-10-13","NL","EUR","2023-10-17",
"da772db3-8045-415f-9049-b5311ef9ad12","100720453432485","PZC","DPG Media",20,9,"2023-10-13","NL","EUR","2023-10-17",
"7f1152d9-4086-4a74-837a-7248107090b0","108702228688850","WeCount","WeCount",20,1,"2023-10-13","NL","EUR","2023-10-17",
"ace70136-1ab9-48a6-b72c-3d3a130ee41f","101286135836913","De Vrijdenkers","De Vrijdenkers",20,1,"2023-10-13","NL","EUR","2023-10-17",
"cfd5b302-1fc9-471a-b6f3-98c43b4b5071","517806454943781","CDA Hoogeveen","CDA Hoogeveen",20,2,"2023-10-13","NL","EUR","2023-10-17",
"c99e71c9-469c-46bd-a0d3-2e6a54dd90b6","105653235845219","Jimmy Dijk","SP",20,2,"2023-10-13","NL","EUR","2023-10-17",
"081dcccf-1457-4630-877f-7a204043352d","346976678707744","Coöperatie ValleiEnergie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"019b1cb9-904c-4ffe-b403-92c7b682b28b","106479017486767","Mercy to Humanity - جَمْعِيَة رَحْمَةً لِلْعَالَمِين","These ads ran without a disclaimer",20,3,"2023-10-13","NL","EUR","2023-10-17",
"dce0744b-9f6c-4ad8-b04f-c8e5d8fb953a","737752176243177","Meld.Online Discriminatie","Meld.Online Discriminatie",20,6,"2023-10-13","NL","EUR","2023-10-17",
"e4a4ebf7-7da4-48e9-9c27-49fdc0509252","152841728120488","Gemeente De Bilt","Gemeente De Bilt",20,2,"2023-10-13","NL","EUR","2023-10-17",
"564558f9-3317-4f9c-ad0e-fc9abf8c1600","111629548986169","Rijn en IJssel Energiecooperatie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"f69b2f1c-f12f-4a80-8610-ef3c30d149a8","294330347906743","Loenen Energie","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"170c015e-a02c-4e83-930d-d5aa2f8649e8","2059676497633159","ECLoZ l om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"41e3dcf1-9465-44c6-8a0f-a694f14b4642","171189343836","Open Universiteit","Open Universiteit",20,2,"2023-10-13","NL","EUR","2023-10-17",
"59b9ca20-14b4-4955-b212-f0ab5052550a","267353906619818","Mr. Gugu & Miss Go","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"b37d5acd-0554-4e61-ac37-09fb3e62dc54","106050985367807","Baller Capz","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"7bfe5df3-564d-4774-888b-466bbc145872","116718148155726","Squizable","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"a895293d-d5a1-4723-a1cc-da81f48e4ac2","1594630217521502","NPO Kennis","Stichting NTR",20,26,"2023-10-13","NL","EUR","2023-10-17",
"f405568d-3f11-45d6-8ff9-fad3ea2a6e93","194274617259054","Reformatorisch Dagblad","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1817458a-46d2-4435-b05e-361e838437c7","147683725284795","Mercy Ships Holland","Mercy Ships Holland",20,16,"2023-10-13","NL","EUR","2023-10-17",
"3370a5ad-45f7-4159-b96d-89939fe77fa1","125179184015693","Bastiaan Meijer","SP",20,2,"2023-10-13","NL","EUR","2023-10-17",
"daf2c296-f5b3-46f2-ae17-8d44950f35d5","125628694126042","De Gelderlander","DPG Media",20,15,"2023-10-13","NL","EUR","2023-10-17",
"6f17556f-30ca-484a-bc00-a0d867e33742","287380574636835","De Stentor","DPG Media",20,13,"2023-10-13","NL","EUR","2023-10-17",
"6dd80bd2-5918-4958-a9ed-943e4db67280","539993949363852","Gemeente Bergeijk","Gemeente Bergeijk",20,1,"2023-10-13","NL","EUR","2023-10-17",
"c154a6a0-8f80-4d59-84a6-28889ad8e4f5","115673064877613","Indigenous Liberation Movement","Indigenous Liberation Movement",20,3,"2023-10-13","NL","EUR","2023-10-17",
"ec4b3e40-ba87-45fc-b66a-48cd336b830d","103738418985627","Mudita PMU","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"97ede31c-a16a-4577-a61a-d659874546fd","147248075354203","Gemeente Heemstede","Gemeente Heemstede",20,1,"2023-10-13","NL","EUR","2023-10-17",
"5720b8c1-314f-456b-b763-56cf20e341d7","196919890325295","Gemeente Steenwijkerland","Gemeente Steenwijkerland",20,2,"2023-10-13","NL","EUR","2023-10-17",
"108a0e75-673f-4d89-a5bf-cbbdce3e6140","113236179157718","Nieuwe Lansinger Stroom","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"50b69896-01a7-4582-970c-2c745a1583de","1620702054889968","On the way to PlanetProof","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"b58699e1-0711-485b-9a81-3493c4b870b6","379752595561192","ZutphenEnergie l om","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"ce61aa11-080a-4e11-9ea0-c810fd8464f6","1965685560157895","eCoBuren","om | nieuwe energie",20,1,"2023-10-13","NL","EUR","2023-10-17",
"baceea95-cead-4e98-86cc-413c2118c0b2","109280531740678","Arşimed Saç Ekimi","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"5ad30f98-488b-43dc-ba52-49d9bf7c239f","144885375589624","Würth Nederland","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"37e74ed0-7b80-4b03-8ea3-0972e875acb5","275758569814605","Cooking 4 All","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"4cb3ee24-060c-4516-a4c7-e8c1913a33c6","155845967818331","BEN HAVIOUR","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"000e035a-af72-42cd-bd76-1d5dd2779d49","102075516192854","Draw For Change","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"db757bd6-6b5f-4f38-bd35-427ae317bb4f","427787940590188","Радио Китай","These ads ran without a disclaimer",20,1,"2023-10-13","NL","EUR","2023-10-17",
"871a1fca-fa67-4ee3-b0d8-a30e7f672a93","141801972540083","EW Magazine","EW Magazine",20,22,"2023-10-13","NL","EUR","2023-10-17",
"deb1cad2-38c3-4901-856e-379567d15aaf","130015911059089","Samen om","om | nieuwe energie",20,28,"2023-10-13","NL","EUR","2023-10-17",
"ace90bd6-89ed-44ca-9a26-d11d96d7462d","486293704724646","Krnwtr+ / Zereau Drinks","KRNWTR",20,4,"2023-10-13","NL","EUR","2023-10-17",
"871d9622-56e7-4f8b-9e19-d25b2260875c","148404651881567","VNO-NCW","VNO-NCW",20,2,"2023-10-13","NL","EUR","2023-10-17",
"461defe4-010a-4056-889e-e7e386f84c16","670551846971300","JA21 Noord-Holland","Stichting Ondersteuningsfractie JA21 Noord-Holland",20,1,"2023-10-13","NL","EUR","2023-10-17",
"1c7dbb11-3087-466b-b27f-8a16b2529b14","128832653858799","Gemeente Zwolle","Gemeente Zwolle",20,1,"2023-10-13","NL","EUR","2023-10-17",
"35963a2b-a1d6-4f9e-9700-994a43918b57","132272050127848","de Volkskrant","de Volkskrant",20,7,"2023-10-13","NL","EUR","2023-10-17",
"b7f2f78d-3e87-4550-a7ed-e71120b931c6","229810283742087","BN DeStem","DPG Media",20,11,"2023-10-13","NL","EUR","2023-10-17",
"10062e33-8072-45a4-84a2-9db2ab48adb3","313228288806437","Motivaction International","Motivaction International B.V.",20,5,"2023-10-13","NL","EUR","2023-10-17",
"a5d2d7a3-dea3-4658-967a-d7a42366e6dd","184634968246482","Sweco Nederland","Sweco Nederland",20,6,"2023-10-13","NL","EUR","2023-10-17",
"4252f387-17ba-4b1a-8cfb-635532242643","147710335240518","Eindhovens Dagblad","DPG Media",20,4,"2023-10-13","NL","EUR","2023-10-17",
